url,full_title_tesim,spotlight_upload_attribution_tesim,spotlight_upload_date_tesim
http://library.ucsd.edu/dc/object/bb0888864f/_2_2.jpg,"Locus 722, Area M, Area Stratum M2",,
http://library.ucsd.edu/dc/object/bb0888863x/_2_2.jpg,"Locus 356, Area S, Area Stratum IV",,
http://library.ucsd.edu/dc/object/bb2185800f/_8_2.jpg,"Locus w09l122, Area W, Area Stratum 2AI, FILL",,
http://library.ucsd.edu/dc/object/bb80220309/_2_2.jpg,"Locus 859, Area F, Area Stratum F2a, FILL",,
http://library.ucsd.edu/dc/object/bb9353103r/_2_2.jpg,"Locus 259, Area S, Area Stratum I, TOP SOIL",,
http://library.ucsd.edu/dc/object/bb22881928/_2_2.jpg,"Locus 815, Area F, Area Stratum F3, WALL",,
http://library.ucsd.edu/dc/object/bb2697750b/_2_2.jpg,"Locus 812, Area F, Area Stratum F2a, WALL COLLAPSE",,
http://library.ucsd.edu/dc/object/bb5120982c/_2_2.jpg,"Locus 510, Area M, Area Stratum Ib",,
http://library.ucsd.edu/dc/object/bb5530546g/_4_2.jpg,"Locus R09L072, Area R, Area Stratum R3a, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb5974233n/_2_2.jpg,"Locus 21, Area A, Area Stratum IIa, FILL",,
http://library.ucsd.edu/dc/object/bb21858030/_9_2.jpg,"Locus 1524, Area T, Area Stratum T2a, ASH LAYER",,
http://library.ucsd.edu/dc/object/bb0376912h/_2_2.jpg,"Locus 647, Area M, Area Stratum M3, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb2185802g/_5_2.jpg,"Locus w09l089, Area W, Area Stratum 1A, FILL",,
http://library.ucsd.edu/dc/object/bb6179014x/_7_2.jpg,"Locus 1518, Area T, Area Stratum T1b, FILL",,
http://library.ucsd.edu/dc/object/bb1571460k/_2_2.jpg,"Locus 731, Area M, Area Stratum M2a",,
http://library.ucsd.edu/dc/object/bb4711423j/_3_2.jpg,"Locus 34, Area A, Area Stratum IIa, FILL",,
http://library.ucsd.edu/dc/object/bb3585132g/_2_2.jpg,"Locus 1815, Area R, Area Stratum R2a-b, FILL",,
http://library.ucsd.edu/dc/object/bb1503203h/_3_2.jpg,"Locus 903, Area F, Area Stratum F2, FILL/POSSIBLE GRAVE",,
http://library.ucsd.edu/dc/object/bb4199468b/_2_2.jpg,"Locus 676, Area M, Area Stratum M5b",,
http://library.ucsd.edu/dc/object/bb8022032b/_2_2.jpg,"Locus 155, Area A, Area Stratum A1b, FILL",,
http://library.ucsd.edu/dc/object/bb5530544f/_2_2.jpg,"Locus 1546, Area T, Area Stratum T2b, WALL",,
http://library.ucsd.edu/dc/object/bb7578342z/_8_2.jpg,"Locus w09l084, Area W, Area Stratum 2A FLOOR, FLOOR",,
http://library.ucsd.edu/dc/object/bb9421360c/_2_2.jpg,"Locus 1839, Area R, Area Stratum R2b, ASH LAYER",,
http://library.ucsd.edu/dc/object/bb7612471x/_2_2.jpg,"Locus 1806, Area R, Area Stratum R1b, WALL COLLAPSE",,
http://library.ucsd.edu/dc/object/bb78513807/_2_2.jpg,"Locus 1808, Area R, Area Stratum R1b",,
http://library.ucsd.edu/dc/object/bb3789910d/_5_2.jpg,"Locus w09l123, Area W, Area Stratum 1A, WALL COLLAPSE",,
http://library.ucsd.edu/dc/object/bb4609033t/_2_2.jpg,"Locus 1845, Area R, Area Stratum R3a, SLAG LAYER",,
http://library.ucsd.edu/dc/object/bb7305299z/_3_2.jpg,"Locus w09l051, Area W, Area Stratum IB, FILL",,
